"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
60,5.05,0.46198592,0.8169873,0.0216694060038529,0.075216569006443,0.0127583828922498,0.0721408203244209,0.0171495180381085,0.0834454596042633,0.00986963620821539,0.0831422656774521,0.0188642442810451,0.0863647535443306,0.0116470508332496,0.0857883170247078,-33.4968817654778,2508.73168945312,-37.5894500493605,2344.97436523438,-0.00264605134725571
61,5.05,0.46198592,1.25,0.042893220601471,0.114627592265606,0.0130822549998651,0.113999739289284,0.0335371580788947,0.12089678645134,0.0115359271426962,0.117543093860149,0.0409238523956082,0.193926751613617,0.0154953359365251,0.177914291620254,695.062845533969,18010.041015625,1192.26257560279,17998.73046875,-0.0603711977601051
62,5.05,0.46198592,1.6830127,0.0332720649124645,0.118392527103424,0.0245724943718807,0.115692712366581,0.0274626006925677,0.128011077642441,0.0195307930082219,0.12801106274128,0.0331158587720357,0.12692466378212,0.0235227415650998,0.125505328178406,103.546885074938,2139.33911132812,-30.4328918201095,1670.06982421875,0.00250573456287381
63,5.05,0.46198592,1.8309475,0.0353259289278831,0.132809937000275,0.0244233389891865,0.131355851888657,0.0306539440859697,0.129962489008904,0.0194621301812787,0.128848254680633,0.0361142896704369,0.125555962324143,0.0228761868656236,0.122010178864002,40.785829595491,6105.43603515625,1.36624122626694,6312.990234375,0.00683807581663129
64,5.05,0.51622868,0.60414777,0.064363078978917,0.192950367927551,0.00603055977662021,0.18755079805851,0.0550784055946429,0.33125838637352,0.00843097406022348,0.233836442232132,0.064852915772219,0.424366623163223,0.0219424761488099,0.399790495634079,-606.606391457951,25539.783203125,-183.557868163574,25283.955078125,-0.165954053401947
65,5.05,0.51622868,0.6690525,0.0523934654997634,0.13426049053669,0.00811814098600663,0.123061135411262,0.0427395081706874,0.200544103980064,0.00925490772451231,0.154508292675018,0.0502542639293592,0.355291098356247,0.0195274456193791,0.353003799915314,-920.403245776307,19989.466796875,-1135.92917620285,19706.82421875,-0.198495507240295
66,5.05,0.51622868,0.8169873,0.0262131390313609,0.0960894003510475,0.0173935345764952,0.0925436466932297,0.0206869715581175,0.105715528130531,0.0135415742963954,0.105333775281906,0.0232853920634445,0.105577014386654,0.0157559228758984,0.104944117367268,-31.6734185405806,2763.15258789062,-50.3409904203036,2469.74755859375,0.000389657914638505
67,5.05,0.51622868,0.99501422,0.0329475511332253,0.113806940615177,0.0192509618977698,0.113806121051312,0.0306197918615573,0.106219790875912,0.0157564883228602,0.10187341272831,0.0386713837300164,0.187496557831764,0.0202101182694006,0.187399566173553,-512.942729809705,11831.4560546875,-679.761235367817,11992.392578125,-0.0855261534452439
68,5.05,0.51622868,1.25,0.0483893003233699,0.142685607075691,0.0194158058547342,0.141540423035622,0.038215576543381,0.143643453717232,0.0166660586002838,0.138980180025101,0.0461981180931332,0.1999571621418,0.0219969243344291,0.197856962680817,793.345038255055,19896.52734375,689.212441612158,19759.26171875,-0.058876782655716
69,5.05,0.51622868,1.5049858,0.0466235496409639,0.152526184916496,0.0293455216007701,0.148291200399399,0.0361311802710567,0.160630375146866,0.0239005739903694,0.160242393612862,0.0455692874852799,0.173844695091248,0.030126556169083,0.173147559165955,-332.126270742977,12851.2978515625,-332.109049101116,12608.77734375,-0.012905165553093
70,5.05,0.51622868,1.6830127,0.0412204558525963,0.152462244033814,0.0332837618822369,0.148611336946487,0.0342610208087813,0.161667808890343,0.0268525369924033,0.161667734384537,0.043625072708954,0.164490699768066,0.0347843082587493,0.163381054997444,129.338066961543,2363.53784179688,-13.6789391331411,1758.88366699219,-0.00171332061290752
71,5.05,0.51622868,1.8309475,0.0437979372800328,0.16830775141716,0.033654501825831,0.166112318634987,0.0379751216815993,0.165950581431389,0.0272389616354083,0.164863124489784,0.0444030160571228,0.161695435643196,0.0324940500535222,0.15959158539772,53.8682788353341,6762.57177734375,-46.5618163195828,6904.3876953125,0.0052715390920639
72,5.05,0.51622868,1.8958522,0.046056358533165,0.177271500229836,0.0325319766540334,0.175404250621796,0.0399617783921048,0.17001523077488,0.0266213363364967,0.168082490563393,0.045408668742728,0.16428892314434,0.0308586068194088,0.162368938326836,258.880121044084,9764.5556640625,97.5769934362764,10029.884765625,0.00571355223655701
73,5.05,0.52692094,1.25,0.0496272668493546,0.145479559898376,0.0210386146924672,0.144510373473167,0.0394114300397229,0.14841103553772,0.0177166004340451,0.143949910998344,0.0479059443064944,0.226010352373123,0.0242276417661496,0.198198974132538,809.417836983999,20267.44140625,995.664463798311,20112.5625,-0.0542490631341934
74,5.05,0.58150521,0.8169873,0.0337553527674126,0.127478092908859,0.0254871698536376,0.12328028678894,0.0271965260923684,0.141445264220238,0.020475922568693,0.141103997826576,0.0306295073792404,0.14134892821312,0.0236354885912319,0.140411868691444,-28.6893832075829,3129.6552734375,-108.070398860875,2834.173828125,0.000692129135131808
75,5.05,0.58150521,1.25,0.056708343353296,0.179746568202972,0.0301838932353206,0.177842438220978,0.0460590649525078,0.175755947828293,0.0257439338713604,0.173913568258285,0.0539765588006717,0.2426927536726,0.0333511619966586,0.227673396468163,892.715785484688,22013.845703125,684.56572868995,21884.12890625,-0.053759828209877
76,5.05,0.58150521,1.6830127,0.0556445779928289,0.2081488519907,0.0485525863329677,0.202845826745033,0.0463678619586729,0.216407269239426,0.0396836785707957,0.216406002640724,0.0555878875218436,0.213598415255547,0.0469663634398099,0.209524646401405,158.544706928964,2592.86572265625,-52.4673510528149,1899.11755371094,0.0068813562393189
77,5.05,0.675,0.57036512,0.0891165455013477,0.323576748371124,0.0334732373996624,0.317785292863846,0.0751789876103746,0.408649951219559,0.0315602017392574,0.402389317750931,0.0997112834650843,0.483921021223068,0.0546103650794041,0.479423314332962,-430.373218536377,28464.18359375,-167.889572985857,27629.1640625,-0.0770339965820312
