"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
42,2.1921162,0.83377132,1.25,0.127281085319849,0.413868695497513,0.119144155529735,0.407951563596726,0.101533402596565,0.365658581256867,0.0918289914901834,0.362872809171677,0.124298103118995,0.418482214212418,0.121009392212717,0.410435557365417,2699.26002181857,28254.462890625,76.973965047952,26072.994140625,-0.0475627481937409
43,2.1921162,0.83377132,1.6830127,0.172881782416354,0.701586425304413,0.137763992801339,0.694243133068085,0.132678160802999,0.65235960483551,0.10159206992346,0.648764550685883,0.176964039148171,0.719549238681793,0.139265398025125,0.708662331104279,2030.77788368104,9142.1298828125,-1935.6627555716,391.312683105469,-0.059897780418396
44,2.1921162,0.83377132,1.8309475,0.165912323186864,0.71364814043045,0.134544818330967,0.706764578819275,0.126464889688381,0.651445150375366,0.0982954423780589,0.647984743118286,0.158203392593928,0.656173229217529,0.129939945031603,0.64790141582489,1845.5086041194,8253.3330078125,-1983.58748070294,10547.6201171875,8.33272933959961e-05
45,2.1921162,0.88801408,0.8169873,0.183258160021022,0.772664070129395,0.173631263892939,0.763028979301453,0.132355231294834,0.717445194721222,0.122517018263381,0.714635074138641,0.184677217719171,0.765850245952606,0.17459611170993,0.756813049316406,1484.15970690557,7418.822265625,-1059.58039346692,1534.71337890625,-0.0421779751777649
46,2.1921162,0.88801408,1.25,0.166559435375462,0.519644498825073,0.15759499752568,0.511950612068176,0.133728835887562,0.468314468860626,0.123712937818349,0.464719861745834,0.165558004261514,0.529846131801605,0.161687129732285,0.51826024055481,2652.47273206638,29346.921875,-893.236625388429,27040.412109375,-0.0535403788089752
47,2.1921162,0.88801408,1.6830127,0.219624929757427,0.878368377685547,0.17302148751421,0.867491602897644,0.170590858443757,0.817780137062073,0.129530782650258,0.813229858875275,0.224098790198715,0.890149652957916,0.17396069660266,0.878780126571655,2518.32485795632,11182.4345703125,-2452.18331354791,451.17822265625,-0.0655502676963806
48,2.1921162,0.91181249,1.25,0.183349944612002,0.553090989589691,0.17427780247159,0.544970035552979,0.147528489498207,0.50244665145874,0.137318969836843,0.501178979873657,0.181889619186132,0.596827328205109,0.177631483884058,0.58479642868042,2882.51961737234,29731.220703125,-1064.05106480567,27582.390625,-0.0836174488067627
49,2.3845769,0.675,1.25,0.0615675492663197,0.223311364650726,0.0455138030260053,0.22060289978981,0.0441577606561343,0.188111796975136,0.0332940173690776,0.185599312186241,0.060281362359821,0.230904877185822,0.0473017224356298,0.227422520518303,1600.04444159012,23900.9140625,756.753905848217,22954.740234375,-0.0418232083320618
50,3.3670938,0.51622868,1.25,0.0448792998723615,0.129138320684433,0.0149269534158432,0.128329396247864,0.0315291774235308,0.105939663946629,0.0114328134948175,0.105117812752724,0.0444389201680435,0.134846523404121,0.0171258488522335,0.133788868784905,816.857807710967,19114.083984375,691.682968933199,18956.126953125,-0.0286710560321808
51,3.3670938,0.675,0.8169873,0.0505601217842295,0.202598854899406,0.0446772414497542,0.197839602828026,0.03904980660112,0.19527480006218,0.0334949738565493,0.195003926753998,0.0500639667023944,0.203374952077866,0.0455675615621377,0.199785217642784,250.325355094363,3640.62451171875,15.7304441173591,2689.95092773438,-0.00478129088878629
52,3.3670938,0.675,1.25,0.0618099546922705,0.211996093392372,0.0410252514602967,0.210614860057831,0.0472632285610486,0.181968107819557,0.032266317047078,0.180835708975792,0.0595843776674163,0.220525801181793,0.044477939861191,0.217857450246811,1079.19956921068,23824.392578125,674.889157578186,23343.73828125,-0.037021741271019
53,3.3670938,0.675,1.6830127,0.0686017681376313,0.255465984344482,0.0553194185548554,0.251675218343735,0.0534972300682477,0.246693059802055,0.0412815721589141,0.245814830064774,0.0682190130774037,0.276659548282623,0.0547384854606593,0.27399143576622,390.590691943454,3506.9423828125,-246.531101827026,1240.91027832031,-0.0281766057014465
54,3.3670938,0.83377132,1.25,0.12470171154819,0.408134192228317,0.112365885260408,0.403728574514389,0.103596289382459,0.366590768098831,0.0906027323809282,0.362544119358063,0.121202449663442,0.399673044681549,0.116588091380366,0.390864044427872,1468.95141895918,27558.486328125,315.30391327593,26832.30078125,-0.028319925069809
55,5.05,0.42580054,1.25,0.0389248747647238,0.0979378670454025,0.00499213452569834,0.0974087119102478,0.0308800840517506,0.0974416509270668,0.00528496262839046,0.0946957021951675,0.0383179395059495,0.105464495718479,0.0082918236435984,0.105416871607304,470.866168895338,16249.98046875,453.440521614892,16201.1123046875,-0.0107211694121361
56,5.05,0.43818751,0.8169873,0.0211036929501525,0.064066581428051,0.0111746810319679,0.0617933385074139,0.0160383729880015,0.0622296780347824,0.00800122046843641,0.0614563971757889,0.0182328617961841,0.0642549023032188,0.01107643775663,0.06378223747015,100.847755385495,2258.15869140625,73.6638322159505,2021.29296875,-0.00232584029436111
57,5.05,0.43818751,1.25,0.0401222909159571,0.10079201310873,0.00588144759949034,0.100225649774075,0.0318182502437004,0.100913383066654,0.00574255018998903,0.098031297326088,0.0388854042422871,0.108438827097416,0.00901374653435746,0.108391530811787,543.499665332074,16679.572265625,514.244827935984,16621.9921875,-0.0103602334856987
58,5.05,0.43818751,1.6830127,0.0285583169633632,0.0791404619812965,0.0147001797497989,0.0770252197980881,0.0219986643552637,0.0801416784524918,0.0105193769921838,0.0798096656799316,0.0272403087399319,0.0870934799313545,0.0142692821493004,0.0854833349585533,106.77829613019,1815.24621582031,10.7728232039757,1369.60961914062,-0.00567366927862167
59,5.05,0.46198592,0.6690525,0.0502418631011905,0.122761748731136,0.00880369650736544,0.104500867426395,0.0411168525600159,0.116319246590137,0.00915490807230728,0.11364259570837,0.0396225198471124,0.104268312454224,0.0147380748264312,0.104196988046169,802.621381453526,16709.419921875,758.604234756631,16557.92578125,0.0094456076622009
60,5.05,0.46198592,0.8169873,0.0225724772030693,0.068238653242588,0.0120416264109351,0.0654162392020226,0.0173122379643422,0.0680429488420486,0.00919185662760649,0.0676755234599113,0.0196380933080566,0.0707238763570786,0.0123816830783701,0.0702053159475327,83.9996417888421,2391.4599609375,61.7702080622839,2113.25048828125,-0.00252979248762131
61,5.05,0.46198592,1.25,0.0421365283277387,0.105791620910168,0.00731030523935711,0.105177797377109,0.0334549439247124,0.107398822903633,0.00678308818930348,0.104279987514019,0.0408292872634375,0.115211799740791,0.0107911112573565,0.115149579942226,565.176764255915,17407.435546875,535.586136238916,17441.759765625,-0.0108695924282074
62,5.05,0.46198592,1.6830127,0.0310375781833795,0.0851280093193054,0.0170521465397259,0.0834601819515228,0.0238882034499301,0.0883148536086082,0.0121929478960737,0.0879451036453247,0.029949750943637,0.0965375453233719,0.0159584535000249,0.0946381986141205,121.761399764863,1928.39978027344,-9.95581661571227,1488.78308105469,-0.00669309496879578
63,5.05,0.46198592,1.8309475,0.0303254760207278,0.110556401312351,0.0157590431132861,0.110108539462089,0.0244919256087787,0.091932974755764,0.0109420962296449,0.0915929675102234,0.0348263304977557,0.104445420205593,0.0127320740647957,0.101202324032783,66.4024192346613,5933.62158203125,-11.7649042755526,6085.98046875,-0.00960935652256011
64,5.05,0.51622868,0.60414777,0.0717978252034213,0.194398954510689,0.0111382286840025,0.18661729991436,0.055496189770444,0.195390224456787,0.0132082107972666,0.187212973833084,0.0554329206331334,0.168220162391663,0.0163746045388204,0.165719568729401,1094.82622646529,23745.794921875,1062.91975815334,23562.064453125,0.0214934051036835
65,5.05,0.51622868,0.6690525,0.056025288551282,0.134033873677254,0.0117143873800509,0.126245349645615,0.0455102088353467,0.137781620025635,0.012434674356579,0.128372743725777,0.0441902007901623,0.120906680822372,0.0187539774392679,0.120613969862461,919.066762322051,18618.9609375,862.580785217739,18364.775390625,0.0077587738633156
66,5.05,0.51622868,0.8169873,0.0270076627488471,0.0870403870940208,0.0165977912043766,0.0836678296327591,0.0206113751637824,0.084885336458683,0.0125429016554042,0.0846852660179138,0.0236948428055634,0.0881460756063461,0.016853140473282,0.0872897505760193,109.285527328192,2601.09765625,72.9692207946258,2341.82153320312,-0.00260448455810547
67,5.05,0.51622868,0.99501422,0.0287464934950685,0.0882611349225044,0.0105196692233574,0.0880835130810738,0.025760040642044,0.0879511535167694,0.00886547904432988,0.0813469365239143,0.0366735211614392,0.0889827907085419,0.0120656193020984,0.0889674946665764,458.212338904509,11381.607421875,408.620207386134,11409.5791015625,-0.00762055814266205
68,5.05,0.51622868,1.25,0.0471555237985678,0.117868781089783,0.0116769716499446,0.117807470262051,0.0372717159558446,0.121117398142815,0.0101080963591812,0.117800548672676,0.0445482957016633,0.130196437239647,0.0153725663487301,0.130043715238571,714.440349741879,19196.1953125,650.490697742819,19108.45703125,-0.0122431665658951
69,5.05,0.51622868,1.5049858,0.0456396579743924,0.126972287893295,0.019342848127184,0.122978612780571,0.0341631441274121,0.120268777012825,0.0145645210502083,0.120211683213711,0.0366071037092447,0.13459075987339,0.0189449418170785,0.134246021509171,-199.5526340983,12224.01171875,-294.474940666786,11958.169921875,-0.0140343382954597
70,5.05,0.51622868,1.6830127,0.0371821873208112,0.107369303703308,0.0232389587470682,0.105180576443672,0.0288502173896771,0.109223373234272,0.0167737414335464,0.108770214021206,0.0357987662896526,0.122077248990536,0.0216686142664383,0.119630582630634,149.087895326198,2179.94921875,-8.43407636188421,1705.25061035156,-0.0108603686094284
71,5.05,0.51622868,1.8309475,0.0363914682043026,0.138968706130981,0.0219496844066302,0.138175114989281,0.0293944534433719,0.116790734231472,0.0156151514235926,0.11657490581274,0.0399213266402841,0.128640174865723,0.0187059295386283,0.124705381691456,73.9855298984327,6438.970703125,-42.9543460154783,6636.056640625,-0.0081304758787155
72,5.05,0.51622868,1.8958522,0.0385516115663768,0.135283410549164,0.0195425299830548,0.134206891059875,0.0318490755112949,0.119292706251144,0.014828887117955,0.118610791862011,0.041874515718213,0.137675255537033,0.0175512902795845,0.133979588747025,319.934610656502,9322.3779296875,170.011061652916,9550.3408203125,-0.0153687968850135
73,5.05,0.52692094,1.25,0.048123249608494,0.122774377465248,0.0128080646374236,0.12275817990303,0.0380939830542327,0.124011531472206,0.0110170510365606,0.121026180684566,0.0454683770671725,0.133668810129166,0.0161788732212563,0.13350322842598,738.110193615923,19547.787109375,667.360460828889,19424.455078125,-0.0124770477414131
74,5.05,0.58150521,0.8169873,0.0339792265075683,0.116826839745045,0.0240875101266839,0.112785615026951,0.026147551343198,0.112780310213566,0.0184220734820619,0.112754754722118,0.0308012660261985,0.116570644080639,0.0246745479510039,0.115394577383995,125.576910605209,2862.19702148438,74.169891483429,2633.18090820312,-0.00263982266187669
75,5.05,0.58150521,1.25,0.0535438942024484,0.144224599003792,0.018781738205421,0.144076228141785,0.0424030813075101,0.141941830515862,0.016225739724821,0.1402587890625,0.0504851178445854,0.153712227940559,0.0225336008422446,0.15348157286644,810.410677764914,21224.662109375,721.380580457694,21143.234375,-0.0132227838039398
