"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
34,2.1921162,0.675,1.25,0.0645400533511691,0.237985417246818,0.0518259595685559,0.234785914421081,0.0473232200145363,0.201408118009567,0.0380675622228199,0.19914847612381,0.0638638943453006,0.243315264582634,0.054371414576164,0.239477351307869,1606.14453590809,23883.076171875,637.419799807527,22934.73828125,-0.0403288751840592
35,2.1921162,0.675,1.5049858,0.0704489533453074,0.283023148775101,0.0568265586783808,0.277112543582916,0.0526208953609547,0.265275359153748,0.0417554968287452,0.264734923839569,0.0734192365122804,0.321668893098831,0.0566322219734546,0.320040762424469,146.679073823386,16765.0703125,-929.608613473459,13494.4326171875,-0.0553058385848999
36,2.1921162,0.675,1.6830127,0.0830227452075117,0.313232123851776,0.067746821984347,0.31082284450531,0.0610694369984021,0.292120635509491,0.0469453304256044,0.29059961438179,0.0849144898841855,0.333141714334488,0.0685764132513523,0.329867213964462,855.02466326377,4698.62255859375,-629.749460196199,400.636352539062,-0.0392675995826721
37,2.1921162,0.675,1.8309475,0.0798739074625778,0.338422626256943,0.0618310195950493,0.335751563310623,0.0602303425962768,0.30613386631012,0.0445522127977501,0.304479271173477,0.0741515485195395,0.303984194993973,0.0583037889284613,0.300445169210434,579.147431808514,7495.26025390625,-726.826484221436,8621.6689453125,0.00403410196304316
38,2.1921162,0.675,1.8958522,0.0818205774124917,0.341371685266495,0.0610371632645631,0.338388174772263,0.0595248047994503,0.303794711828232,0.0428567186330978,0.301624476909638,0.0711451523827061,0.299721777439117,0.0575234251340443,0.29636549949646,670.664770046433,11215.3203125,-707.005639483002,12026.8642578125,0.00525897741317749
39,2.1921162,0.76849479,1.25,0.0981646265065362,0.337553977966309,0.0901122072050973,0.333354324102402,0.0768862856399769,0.295355319976807,0.067617417056667,0.292763352394104,0.097855418938123,0.340423136949539,0.0947274033006609,0.333921402692795,2022.51139728338,26318.27734375,466.309023023101,24957.498046875,-0.0411580502986908
40,2.1921162,0.83377132,0.6690525,0.132869427053928,0.588906466960907,0.1215816191104,0.576771676540375,0.108097448237176,0.561233818531036,0.0962044545003664,0.560869038105011,0.132511403418556,0.512324154376984,0.120816340715031,0.504097878932953,1683.1169880986,29823.28125,532.241093590145,26569.33203125,0.0567711591720581
41,2.1921162,0.83377132,0.8169873,0.145645053927555,0.619721412658691,0.139032767513194,0.611287355422974,0.105794363794555,0.577040910720825,0.0989178754524097,0.574832439422607,0.148093271967844,0.618551015853882,0.141094113639592,0.612597167491913,994.899357663383,5838.6279296875,-546.866662887041,1650.43225097656,-0.0377647280693054
42,2.1921162,0.83377132,1.25,0.133760328988583,0.432635456323624,0.125288017139953,0.427056282758713,0.107648616766808,0.384678304195404,0.0980511501021913,0.381820946931839,0.131891660306252,0.433513671159744,0.12865603613162,0.425174951553345,2190.33523987899,27827.314453125,83.8614076913054,26311.37109375,-0.0433540046215057
43,2.1921162,0.83377132,1.6830127,0.181130110793503,0.730677247047424,0.144818452071524,0.722992420196533,0.139191574981445,0.679665088653564,0.106846971605969,0.675812065601349,0.186595180134968,0.746113002300262,0.147240703233631,0.737148821353912,1692.8549698846,8345.4833984375,-1608.72427307401,451.389587402344,-0.0613367557525635
44,2.1921162,0.83377132,1.8309475,0.174862813807605,0.744178473949432,0.142691568439376,0.736646175384521,0.13314040798376,0.68329781293869,0.104085865203076,0.680059194564819,0.168522288528924,0.705540955066681,0.139933728912175,0.696680784225464,1427.21083996613,8284.23828125,-1717.42489692228,10477.3125,-0.0166215896606445
45,2.1921162,0.88801408,0.8169873,0.186695565397966,0.793154001235962,0.176700652353828,0.783059179782867,0.135374552066881,0.740268707275391,0.125533626001186,0.737293243408203,0.190676271772022,0.79608166217804,0.180537986409648,0.787844896316528,1178.26839145464,6593.455078125,-772.9672052933,1509.29675292969,-0.0505516529083252
46,2.1921162,0.88801408,1.25,0.169754163664851,0.528527021408081,0.160620303768682,0.520843803882599,0.137079140878632,0.470931082963943,0.127160429891424,0.468518406152725,0.16902130581042,0.541273236274719,0.165205217528337,0.53015148639679,2229.41645091736,28827.91015625,-470.670226216316,27389.44140625,-0.0616330802440643
47,2.1921162,0.88801408,1.6830127,0.226699823054371,0.898273468017578,0.177782902360854,0.88717645406723,0.176180611084027,0.836526989936829,0.132964144271402,0.831845223903656,0.233080059626921,0.910402774810791,0.180312803466943,0.898802578449249,2035.15619032025,9875.9794921875,-1973.02680776634,521.199523925781,-0.0669573545455933
48,2.1921162,0.91181249,1.25,0.183169110856491,0.558255612850189,0.173907277040777,0.550218284130096,0.149191714540267,0.512607157230377,0.139098309379579,0.511293232440948,0.182595643953831,0.592000722885132,0.17859230274333,0.580162703990936,2233.84800625561,29197.232421875,-698.453424626655,28028.791015625,-0.0688694715499878
