"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
69,5.05,0.51622868,1.5049858,0.0446851510451569,0.109562687575817,0.00936325120678553,0.107192575931549,0.0328311392880725,0.104874610900879,0.00709512675429533,0.104855626821518,0.0291170217606493,0.0951614901423454,0.00925227823656762,0.0951341688632965,-201.777709919018,12282.9892578125,-309.085956646079,11878.529296875,0.00972145795822139
70,5.05,0.51622868,1.6830127,0.0297910580612597,0.0762891471385956,0.0120754085232736,0.0748658403754234,0.0225878477014283,0.0802197456359863,0.00823865933757938,0.0798850208520889,0.0261600324674744,0.0751902908086777,0.0112954593277342,0.0737246498465538,151.981855173833,2306.36865234375,-1.68471221055055,1502.86242675781,0.00616037100553513
71,5.05,0.51622868,1.8309475,0.0248629474320966,0.0792582556605339,0.0102628102712325,0.0787695795297623,0.0218778459673138,0.0734941437840462,0.00673850517419991,0.0730419307947159,0.0370483965527236,0.101767532527447,0.00746249199833223,0.0987646654248238,133.290739206167,6383.41455078125,-5.52546325620709,6681.69921875,-0.0257227346301079
72,5.05,0.51622868,1.8958522,0.0290761319752514,0.0903789699077606,0.00917968050207754,0.0900332555174828,0.0244283280595062,0.0793995037674904,0.00635794453631276,0.0773594826459885,0.0408938781183679,0.116929724812508,0.00671757007456528,0.114269003272057,347.077330515935,9335.6728515625,184.196566801805,9521.44921875,-0.0369095206260681
73,5.05,0.52692094,1.25,0.0471032616780856,0.114324763417244,0.00522665052908179,0.113943353295326,0.0373724874713494,0.117413766682148,0.00517104475931354,0.114274181425571,0.0444526501267672,0.122043184936047,0.00954284534321448,0.121971674263477,743.557016486796,19604.58203125,612.30819687715,19420.884765625,-0.0076974928379059
74,5.05,0.58150521,0.8169873,0.0256105810787553,0.0770277455449104,0.0119082561154661,0.074382483959198,0.0191965348880565,0.0778742209076881,0.00937153436567432,0.0773331746459007,0.02014681052651,0.0717987194657326,0.0123001492790414,0.0714000687003136,136.153726545835,2942.8193359375,70.1812100502478,2586.23779296875,0.00593310594558716
75,5.05,0.58150521,1.25,0.0513888133710159,0.127769038081169,0.00799688506566991,0.127528935670853,0.0408971910055978,0.129976227879524,0.00772522243015164,0.127141535282135,0.0484193541133149,0.136085495352745,0.0124959693697408,0.135947570204735,821.992142603948,21197.9140625,656.466033617155,21095.06640625,-0.00880603492259979
76,5.05,0.58150521,1.6830127,0.0361729603391279,0.103027604520321,0.0175507344596047,0.100529380142689,0.0276076233159984,0.103567413985729,0.0127562378412012,0.103244177997112,0.0325060969094361,0.101318277418613,0.0165375850083964,0.0991548448801041,207.094099753942,2674.41137695312,-38.148028587902,1494.24719238281,0.00408933311700824
77,5.05,0.675,0.57036512,0.0969726787613278,0.28712272644043,0.0241446939150289,0.275239259004593,0.0725124397599656,0.321277678012848,0.0233596193608213,0.316354185342789,0.0777150820769603,0.264621585607529,0.0221905928753629,0.262239068746567,721.509019003974,26618.859375,588.203783460164,25666.107421875,0.0541151165962219
78,5.05,0.675,0.60414777,0.086977089688945,0.270221620798111,0.0236862501664695,0.260203868150711,0.0666663751452385,0.277008295059204,0.0224815437809512,0.274079889059067,0.067976835642993,0.228233486413956,0.0232727841883186,0.222604840993881,1218.27399592929,25882.4296875,1053.78974278768,25321.623046875,0.0514750480651856
79,5.05,0.675,0.6690525,0.0732937044085702,0.218417525291443,0.0184989894102425,0.207010194659233,0.0567662388862421,0.232317343354225,0.0182570894874516,0.223554089665413,0.0522255643946765,0.145704120397568,0.0253825821024394,0.141820669174194,1105.67957894007,23277.162109375,930.07992249065,22774.603515625,0.0817334204912186
80,5.05,0.675,0.8169873,0.0355140028135648,0.122577175498009,0.0229521528831945,0.118623815476894,0.0270282491884803,0.119090221822262,0.0179228525912608,0.118597380816937,0.0303473118212987,0.115959919989109,0.0237899581678713,0.114863835275173,208.509742547473,3522.5703125,45.7777001298518,2756.24072265625,0.00373354554176331
